k_ROS_star
0.40792353343218934
0.4654253440949717
0.2878067583701024
0.45293075494076196
0.4132104820958077
0.2920014366365834
0.28174307232824713
0.4065876439046535
0.2767742876697995
0.3497444981478095
0.5101364605658135
0.29105267116018607
0.2824747192004352
0.26655655909301723
0.13475449175089557
0.4372202741855873
0.5702845143020696
0.13368936203560092
0.32560476413876394
0.16291395162027275
0.29135007446068784
0.575314639349746
0.34585698985132607
0.37652226572265735
0.35729809648631905
0.40050650192115866
0.4286473966552634
0.4537023238404899
0.19397799071165453
0.2948161122748999
0.23968790474248328
0.3220746526436884
0.3176013689825298
0.20742983600970746
0.23941033434494297
0.24636800587178556
0.351990975804891
0.22882194676072487
0.400944248393138
0.32511285963714587
0.2891798705677431
0.18115126936254602
0.132839769070226
0.3987152109937555
0.3220712933290444
0.5156721974524531
0.10020259069147672
0.18748214397393637
0.3761012899335682
0.38046818250218306
0.21279706067531237
0.5166441880109444
0.05234509597914182
0.45585957586100256
0.3284035570385001
0.26293534730411783
0.3322024020765142
0.3145552887331562
0.2434923242097611
0.5671333672617166
0.4548267444394881
0.2587082870833157
0.3641570412811048
0.2148008612050532
0.39237625094003337
0.2010990015402357
0.4867709148932462
0.21135998431399086
0.41427121208725315
0.3375553255637399
0.3842498645287308
0.4397192697242176
0.4583922649046811
0.41341070254737955
0.31133057951672793
0.5015085149497438
0.20183913857083693
0.33755832229702054
0.34639812072918663
0.5914657166415326
0.7403750805607489
0.3132428863979967
0.512609697794808
0.19224254991192286
0.5342368837667081
0.48201907846426606
0.07481028490598049
0.4155366673233275
0.3143329692879988
0.19338755557463547
0.2906605973166634
0.6349805163523129
0.28643441456729446
0.39920431238817433
0.24985026286618528
0.3113925444040163
0.40202340871975506
0.17683812894377268
0.47621011113289324
0.5120074987571129
0.4118637064231151
0.29865631381071145
0.062165271690851405
0.315042377054526
0.4704314039672468
0.4277234564806164
0.46419190186134796
0.5376811246098568
0.33864420321165345
0.5450524160778132
0.3709875676972516
0.39653245632899703
0.24138471284322952
0.3672622465843618
0.23130775564530812
0.48392194641208586
0.15086588144759655
0.37429215836440766
0.256117695653289
0.5551606283158902
0.35266873877007887
0.2006608378673903
0.423005421242577
0.5794998558096053
0.33919257616172305
0.23242733745870364
0.14318530697884313
0.5482327087684878
0.2584242887532341
0.3433966897809526
0.43681336772388446
0.47764278982468367
0.36264427916935493
0.4822102371137007
0.2373891668162017
0.30642599797414083
0.4249918550926012
0.17604768231747558
0.3344839755150574
0.19021839929901457
0.6238320680899407
0.203645285983869
0.3908209908887287
0.38013759232484434
0.200113774091939
0.2843169394223354
0.5369317695260677
0.5219507787409682
0.38802150493769294
0.37012724901240257
0.3011279071550874
0.14769581919669997
0.14645755992701334
0.5114417381822123
0.3777043020279095
0.5538942090561009
0.18292486267786925
0.41026171533937805
0.2649920516661367
0.4247608473203045
0.38636243109733515
0.06452036049647489
0.5445086047039737
0.24861137980003464
0.407744154799768
0.34523774766199866
0.12276331755468706
0.26255931581680014
0.4084578601719713
0.40553842017912556
0.07050894614952338
0.45668318657872786
0.16827362272484978
0.25398287574063405
0.194144159995274
0.30203587996966674
0.3653037943490588
0.4534462244753641
0.2609953163260641
0.2878110835044778
0.2831903276825515
0.3258478210419824
0.3608812430952313
0.253588087552164
0.45071800343990986
0.44739954283162864
0.485528530910598
0.3648038163409566
0.42519370846780613
0.1488174913347066
0.21244646113415658
0.32571274158815855
0.28574953307666395
0.4338578577495539
0.46810045641722275
0.21670060289163903
0.2628954153434805
0.1828151233294833
0.36797352062895206
0.25561562762903944
0.4454295297248464
0.2839996921135921
0.35374055553216843
0.4050862393956336
0.3216097303178983
0.2958829053008357
0.422098599079898
0.1990229019707286
0.32562065761793657
0.5675735525714869
0.15347401538735284
0.3067485860378455
0.5246654142173
0.4530578180865845
0.19980305093728956
0.25999837029382744
0.5090446913855103
0.10682887197241228
0.16629731572995612
0.44711253536004125
0.35665109232496806
0.24791827910345463
0.29618412632146796
0.25799725363165316
0.35281503379228096
0.22640727585958162
0.13726910198193845
0.19568670618776163
0.39188766194162805
0.31427159802968974
0.40637981142794644
0.25382982797806186
0.21189680436372813
0.41083253416104104
0.4564201154841172
0.541415884914345
0.27176335591890544
0.3128676583988991
0.24755878929429545
0.239351822000431
0.42924822474736146
0.44398849729093537
0.4725175812376804
0.3865882627460636
0.25538360077672884
0.34855286261065854
0.3866636858896598
0.30843233262772995
0.2275988153489166
0.6552711092562574
0.2781859851938109
0.3079530234544634
0.2706690585414563
0.2389884424333289
0.24026091374196454
0.3381905091637677
0.3946846573005601
0.3693873323348682
0.5618278420730506
0.4036444165316013
0.3437214469139591
0.31327613773662644
0.19580849725945346
0.368359961406749
0.33262185744492434
0.5064617260685494
0.2238060352482549
0.30976510383202793
0.47468541112038876
0.27936503096401133
0.5609693967085166
0.23137907007929504
0.3153375061787117
0.49527734856970795
0.11557595541192855
0.2897253686825437
0.40494775828031626
0.5114435090114297
0.3259256059499436
0.27521180030002645
0.38789410764436394
0.34934209367250024
0.15492015051270444
0.47349645017049646
0.5921083817949081
0.36543432511411
0.48896525943258806
0.47952048247751544
0.13525520308538294
0.44535397254293374
0.2941012903883532
0.25834320575952596
0.2923341985275343
0.32551895998706326
0.4265656218063484
0.3605433936138994
0.3957294458102709
0.34935110376631684
0.11724313607875417
0.3446280242830896
0.43710925946977985
0.27180131320529455
0.43915309738788866
0.24924236840650024
0.41620875051253137
0.39650122759726836
0.11487390796199437
0.20144334497136784
0.2721683140527218
0.018378129887999244
0.34379767198161204
0.38683356332616814
0.3362823596760066
0.5925235286532639
0.3627010152813298
0.3054787150373771
0.30927715533342304
0.5286279409256437
0.3372069301222965
0.24473313960883583
0.33401192543467595
0.28181279238814205
0.2850465030908723
0.14113604944904384
0.37000903565455445
0.3267469808311929
0.668764301530662
0.26827770470512313
0.35698036612899253
0.4841870895461837
0.27297604854341984
0.6052216461889756
0.22898367437757225
0.25027109260948766
0.38863930465420404
0.258326529393868
0.5059398455165408
0.3563729532786071
0.22234473714316752
0.2255295624943998
0.17490043847612205
0.48999348847820123
0.39704583701459484
0.3786319672235393
0.0028049680795916745
0.35429044117318975
0.27482525652010426
0.4287476886630245
0.1917356243252059
0.39785290634579407
0.37879979146012077
0.5611136052334972
0.25322249793386076
0.32321409438884396
0.4375385343766013
0.38290885675340436
0.3890111194863366
0.24578693881657757
0.5477771617835472
0.38019589823347677
0.2734209186513781
0.2594884781869994
0.4121504765379699
0.4706762974738339
0.3815601597995555
0.20778085933334442
0.2198897287914988
0.27437904072662467
0.45775563535823804
0.30281897860671303
0.5012324458394644
0.31956748092179477
0.34805942224382
0.3125539424294218
0.4149850782494171
0.26044475693470726
0.23585620373513205
0.5178439153973087
0.2835060797303939
0.36729983605297456
0.5220646440514927
0.3578785761877711
0.03646780370965673
0.34482340001550116
0.5090499202456459
0.23523498866404252
0.1455197328644388
0.34986059944445036
0.33486012890836747
0.5187551634842423
0.2894809497197528
0.4768526152142427
0.6039806814504416
0.3223502773510789
0.2830045561277146
0.1438160472740876
0.3680167648319994
0.2315617110953341
